user_id,country,age,gender,city_size,device,registration_date
u_002037,Ukraine,33,M,regional,desktop,2025-08-19
u_002038,Germany,19,F,regional,mobile,2025-08-19
u_002039,USA,47,M,regional,desktop,2025-08-19
u_002040,Ukraine,18,M,capital,desktop,2025-08-20
u_002041,USA,30,F,capital,mobile,2025-08-20
u_002042,Germany,28,F,regional,mobile,2025-08-21
u_002043,Other,37,M,regional,desktop,2025-08-21
u_002044,Other,42,F,small,mobile,2025-08-22
u_002045,Ukraine,49,M,regional,mobile,2025-08-22
u_002046,Ukraine,27,M,regional,mobile,2025-08-22
u_002047,Poland,43,F,capital,desktop,2025-08-22
u_002048,Ukraine,38,M,small,mobile,2025-08-23
u_002049,Ukraine,18,F,capital,desktop,2025-08-23
u_002050,Other,58,F,capital,mobile,2025-08-23
u_002051,Ukraine,18,M,capital,mobile,2025-08-24
u_002052,Poland,41,M,capital,mobile,2025-08-24
u_002053,USA,40,F,small,mobile,2025-08-26
u_002054,Ukraine,39,M,capital,desktop,2025-08-26
u_002055,Poland,30,M,capital,mobile,2025-08-26
u_002056,Other,45,M,capital,desktop,2025-08-27
u_002057,Poland,18,M,small,mobile,2025-08-27
u_002058,Ukraine,35,F,small,mobile,2025-08-27
u_002059,Ukraine,29,F,small,mobile,2025-08-28
u_002060,Other,27,M,small,mobile,2025-08-28
u_002061,Ukraine,41,F,small,mobile,2025-08-28
u_002062,Poland,48,M,regional,desktop,2025-08-29
u_002063,Ukraine,31,F,capital,mobile,2025-08-29
u_002064,Ukraine,45,F,capital,desktop,2025-08-29
u_002065,Other,36,F,capital,mobile,2025-08-29
u_002066,Poland,25,F,regional,mobile,2025-08-29
u_002067,Other,32,F,capital,mobile,2025-08-31
u_002068,Ukraine,32,M,capital,desktop,2025-09-01
u_002069,Poland,27,M,regional,desktop,2025-09-01
u_002070,USA,41,F,capital,desktop,2025-09-01
u_002071,Ukraine,38,F,capital,mobile,2025-09-01
u_002072,Ukraine,18,M,capital,mobile,2025-09-02
u_002073,USA,18,F,regional,desktop,2025-09-02
u_002074,Ukraine,41,M,capital,desktop,2025-09-02
u_002075,Poland,26,M,capital,mobile,2025-09-02
u_002076,Other,39,M,capital,desktop,2025-09-03
u_002077,Ukraine,45,M,small,mobile,2025-09-03
u_002078,Ukraine,20,M,capital,mobile,2025-09-03
u_002079,Ukraine,19,Other,capital,desktop,2025-09-03
u_002080,Ukraine,56,M,small,mobile,2025-09-03
u_002081,Ukraine,40,F,small,desktop,2025-09-03
u_002082,UK,30,F,capital,desktop,2025-09-03
u_002083,Ukraine,24,F,capital,desktop,2025-09-03
u_002084,UK,29,F,capital,mobile,2025-09-04
u_002085,Ukraine,21,M,regional,mobile,2025-09-04
u_002086,Ukraine,46,F,capital,mobile,2025-09-04
u_002087,Ukraine,26,F,small,mobile,2025-09-04
u_002088,UK,49,F,small,desktop,2025-09-05
u_002089,Poland,31,M,regional,desktop,2025-09-05
u_002090,Ukraine,23,M,capital,mobile,2025-09-06
u_002091,USA,30,Other,small,mobile,2025-09-06
u_002092,Germany,18,F,regional,mobile,2025-09-06
u_002093,Ukraine,34,F,small,mobile,2025-09-07
u_002094,Canada,33,Other,capital,desktop,2025-09-07
u_002095,Ukraine,45,M,regional,desktop,2025-09-07
u_002096,Ukraine,18,M,small,mobile,2025-09-07
u_002097,Poland,49,M,small,mobile,2025-09-08
u_002098,Ukraine,45,F,regional,mobile,2025-09-09
u_002099,Ukraine,51,M,regional,desktop,2025-09-10
u_002100,UK,35,M,regional,desktop,2025-09-10
u_002101,Ukraine,48,M,regional,desktop,2025-09-10
u_002102,USA,18,M,small,mobile,2025-09-10
u_002103,Other,44,F,regional,mobile,2025-09-11
u_002104,Germany,26,F,capital,mobile,2025-09-11
u_002105,UK,18,M,capital,desktop,2025-09-11
u_002106,UK,22,M,regional,mobile,2025-09-12
u_002107,Other,36,F,small,mobile,2025-09-12
u_002108,Ukraine,26,F,capital,desktop,2025-09-12
u_002109,Ukraine,40,M,capital,mobile,2025-09-12
u_002110,Poland,18,F,small,mobile,2025-09-12
u_002111,Poland,18,F,regional,mobile,2025-09-12
u_002112,Ukraine,52,M,capital,desktop,2025-09-13
u_002113,Germany,46,M,capital,mobile,2025-09-13
u_002114,Ukraine,23,M,regional,mobile,2025-09-13
u_002115,Other,35,M,capital,mobile,2025-09-15
u_002116,Ukraine,48,F,regional,mobile,2025-09-16
u_002117,Ukraine,41,M,regional,mobile,2025-09-16
u_002118,Ukraine,37,M,regional,mobile,2025-09-17
u_002119,Ukraine,49,M,regional,desktop,2025-09-17
u_002120,Ukraine,27,M,capital,mobile,2025-09-17
u_002121,Ukraine,36,F,capital,mobile,2025-09-17
u_002122,Ukraine,35,F,capital,mobile,2025-09-17
u_002123,Ukraine,32,F,capital,desktop,2025-09-19
u_002124,Ukraine,31,F,regional,desktop,2025-09-19
u_002125,Ukraine,36,Other,capital,mobile,2025-09-20
u_002126,Ukraine,36,F,regional,desktop,2025-09-20
u_002127,Ukraine,23,M,capital,mobile,2025-09-20
u_002128,Ukraine,45,F,capital,mobile,2025-09-20
u_002129,Ukraine,24,F,capital,mobile,2025-09-21
u_002130,Ukraine,33,F,regional,desktop,2025-09-21
u_002131,USA,32,F,regional,mobile,2025-09-21
u_002132,Other,40,M,small,desktop,2025-09-21
u_002133,Other,18,Other,capital,mobile,2025-09-21
u_002134,Poland,46,F,regional,desktop,2025-09-22
u_002135,Poland,27,Other,small,mobile,2025-09-22
u_002136,Ukraine,50,M,capital,mobile,2025-09-23
u_002137,USA,30,M,capital,desktop,2025-09-23
u_002138,USA,35,F,capital,mobile,2025-09-23
u_002139,USA,58,F,capital,desktop,2025-09-23
u_002140,Canada,32,M,small,mobile,2025-09-24
u_002141,Ukraine,50,M,capital,desktop,2025-09-24
u_002142,USA,36,F,regional,mobile,2025-09-24
u_002143,USA,40,M,small,mobile,2025-09-24
u_002144,Ukraine,36,F,capital,desktop,2025-09-24
u_002145,Other,46,M,regional,mobile,2025-09-24
u_002146,Ukraine,27,F,capital,desktop,2025-09-24
u_002147,Other,24,M,regional,desktop,2025-09-24
u_002148,USA,28,F,capital,mobile,2025-09-25
u_002149,Ukraine,37,F,capital,mobile,2025-09-25
u_002150,Germany,33,M,capital,mobile,2025-09-25
u_002151,Ukraine,44,F,regional,mobile,2025-09-25
u_002152,USA,51,M,regional,mobile,2025-09-25
u_002153,USA,24,M,regional,mobile,2025-09-26
u_002154,Germany,27,F,capital,desktop,2025-09-26
u_002155,USA,18,F,small,mobile,2025-09-26
u_002156,Ukraine,60,M,capital,desktop,2025-09-26
u_002157,Ukraine,39,M,small,desktop,2025-09-26
u_002158,Ukraine,41,M,regional,mobile,2025-09-26
u_002159,Ukraine,19,F,regional,mobile,2025-09-26
u_002160,Ukraine,35,M,regional,desktop,2025-09-26
u_002161,Ukraine,42,M,small,mobile,2025-09-27
u_002162,Ukraine,32,M,regional,mobile,2025-09-27
u_002163,Ukraine,48,F,capital,mobile,2025-09-27
u_002164,Canada,63,F,small,desktop,2025-09-27
u_002165,Ukraine,24,M,capital,mobile,2025-09-27
u_002166,Canada,23,Other,regional,desktop,2025-09-27
u_002167,Ukraine,25,F,regional,mobile,2025-09-28
u_002168,Ukraine,55,M,small,desktop,2025-09-28
u_002169,Poland,48,F,regional,mobile,2025-09-28
u_002170,Ukraine,34,F,capital,mobile,2025-09-28
u_002171,Ukraine,36,F,regional,mobile,2025-09-28
u_002172,Poland,26,F,capital,mobile,2025-09-28
u_002173,Ukraine,46,F,regional,desktop,2025-09-29
u_002174,Ukraine,31,F,regional,desktop,2025-09-29
u_002175,Poland,32,F,small,desktop,2025-09-29
u_002176,Ukraine,43,M,capital,desktop,2025-09-29
u_002177,USA,33,M,capital,mobile,2025-09-30
u_002178,Ukraine,33,M,regional,desktop,2025-09-30
u_002179,Other,36,F,capital,mobile,2025-10-01
u_002180,USA,45,M,capital,mobile,2025-10-01
u_002181,Other,55,F,capital,desktop,2025-10-01
u_002182,USA,43,M,regional,mobile,2025-10-02
u_002183,Ukraine,45,M,capital,desktop,2025-10-02
u_002184,Poland,33,F,regional,desktop,2025-10-02
u_002185,Ukraine,27,F,small,mobile,2025-10-02
u_002186,USA,43,M,regional,mobile,2025-10-02
u_002187,Germany,38,M,capital,desktop,2025-10-02
u_002188,Ukraine,18,M,capital,mobile,2025-10-03
u_002189,Other,32,Other,capital,desktop,2025-10-03
u_002190,Ukraine,35,M,regional,mobile,2025-10-03
u_002191,Poland,29,F,regional,desktop,2025-10-03
u_002192,UK,53,M,capital,mobile,2025-10-03
u_002193,Ukraine,41,F,capital,desktop,2025-10-03
u_002194,Germany,52,M,capital,desktop,2025-10-03
u_002195,USA,39,F,capital,mobile,2025-10-03
u_002196,Ukraine,36,Other,small,mobile,2025-10-04
u_002197,Poland,24,M,capital,desktop,2025-10-04
u_002198,Ukraine,36,F,capital,mobile,2025-10-04
u_002199,Germany,36,F,capital,desktop,2025-10-04
u_002200,Ukraine,19,F,capital,mobile,2025-10-04
u_002201,Other,29,M,capital,mobile,2025-10-04
u_002202,Canada,32,M,regional,mobile,2025-10-05
u_002203,Ukraine,40,F,capital,mobile,2025-10-05
u_002204,Ukraine,41,F,capital,mobile,2025-10-05
u_002205,Germany,29,M,regional,mobile,2025-10-06
u_002206,UK,41,F,regional,desktop,2025-10-07
u_002207,Ukraine,33,M,capital,mobile,2025-10-07
u_002208,Ukraine,18,F,small,mobile,2025-10-07
u_002209,Ukraine,30,F,capital,mobile,2025-10-07
u_002210,Other,48,F,small,desktop,2025-10-08
u_002211,Poland,18,M,small,mobile,2025-10-08
u_002212,Canada,37,F,regional,mobile,2025-10-08
u_002213,Poland,55,F,capital,desktop,2025-10-08
u_002214,Other,26,M,small,desktop,2025-10-09
u_002215,Ukraine,36,M,capital,mobile,2025-10-09
u_002216,Ukraine,20,F,capital,mobile,2025-10-09
u_002217,Other,55,F,regional,mobile,2025-10-09
u_002218,Other,35,M,regional,mobile,2025-10-09
u_002219,Ukraine,36,F,small,desktop,2025-10-09
u_002220,Ukraine,52,M,regional,mobile,2025-10-10
u_002221,Poland,43,F,small,mobile,2025-10-10
u_002222,Ukraine,25,F,regional,mobile,2025-10-10
u_002223,Ukraine,28,F,regional,mobile,2025-10-10
u_002224,Canada,41,M,regional,mobile,2025-10-10
u_002225,Ukraine,28,F,small,mobile,2025-10-11
u_002226,UK,18,F,small,mobile,2025-10-11
u_002227,Ukraine,35,F,small,mobile,2025-10-12
u_002228,Ukraine,18,M,small,desktop,2025-10-12
u_002229,Germany,55,F,regional,desktop,2025-10-12
u_002230,Ukraine,38,M,capital,mobile,2025-10-13
u_002231,Germany,25,M,small,desktop,2025-10-13
u_002232,Ukraine,27,F,capital,mobile,2025-10-14
u_002233,Other,18,Other,capital,mobile,2025-10-14
u_002234,UK,22,M,regional,mobile,2025-10-14
u_002235,Canada,48,F,regional,mobile,2025-10-14
u_002236,Ukraine,62,F,regional,desktop,2025-10-14
u_002237,Ukraine,44,F,capital,desktop,2025-10-15
u_002238,Ukraine,34,F,capital,mobile,2025-10-15
u_002239,Poland,30,M,capital,desktop,2025-10-15
u_002240,Ukraine,24,M,capital,mobile,2025-10-16
u_002241,Ukraine,60,M,capital,desktop,2025-10-16
u_002242,Ukraine,33,F,regional,mobile,2025-10-17
u_002243,Ukraine,61,F,capital,mobile,2025-10-17
u_002244,Ukraine,52,F,capital,mobile,2025-10-17
u_002245,Ukraine,18,M,capital,mobile,2025-10-17
u_002246,Ukraine,28,F,regional,desktop,2025-10-17
u_002247,Germany,27,M,small,mobile,2025-10-17
u_002248,Ukraine,35,M,capital,mobile,2025-10-18
u_002249,Ukraine,35,F,capital,mobile,2025-10-18
u_002250,Poland,71,M,regional,mobile,2025-10-18
u_002251,USA,23,M,capital,mobile,2025-10-19
u_002252,Ukraine,38,M,small,mobile,2025-10-19
u_002253,Germany,43,F,small,mobile,2025-10-19
u_002254,Other,35,F,regional,mobile,2025-10-19
u_002255,Poland,37,M,small,mobile,2025-10-20
u_002256,Canada,23,F,regional,mobile,2025-10-20
u_002257,USA,37,M,regional,desktop,2025-10-20
u_002258,Ukraine,42,F,capital,mobile,2025-10-20
u_002259,Ukraine,39,M,capital,desktop,2025-10-20
u_002260,UK,42,M,capital,desktop,2025-10-20
u_002261,Other,52,F,regional,mobile,2025-10-21
u_002262,Poland,47,F,regional,desktop,2025-10-21
u_002263,Ukraine,36,M,capital,mobile,2025-10-21
u_002264,Poland,21,F,regional,mobile,2025-10-22
u_002265,Ukraine,28,M,capital,mobile,2025-10-22
u_002266,USA,33,M,capital,mobile,2025-10-22
u_002267,Poland,39,F,capital,desktop,2025-10-22
u_002268,UK,30,M,regional,mobile,2025-10-23
u_002269,USA,24,M,regional,mobile,2025-10-23
u_002270,Germany,21,M,regional,mobile,2025-10-23
u_002271,Germany,18,F,capital,desktop,2025-10-23
u_002272,USA,33,F,regional,mobile,2025-10-23
u_002273,USA,18,F,small,desktop,2025-10-23
u_002274,USA,23,M,capital,mobile,2025-10-23
u_002275,Ukraine,31,M,regional,mobile,2025-10-23
u_002276,Poland,19,M,capital,mobile,2025-10-24
u_002277,Ukraine,40,F,capital,mobile,2025-10-24
u_002278,USA,44,M,regional,desktop,2025-10-24
u_002279,Germany,29,M,capital,desktop,2025-10-24
u_002280,Ukraine,30,M,regional,desktop,2025-10-24
u_002281,Ukraine,42,F,small,mobile,2025-10-24
u_002282,Ukraine,27,M,capital,mobile,2025-10-25
u_002283,UK,26,F,capital,mobile,2025-10-25
u_002284,Ukraine,50,F,small,mobile,2025-10-25
u_002285,Ukraine,46,M,regional,mobile,2025-10-25
u_002286,Canada,43,M,small,mobile,2025-10-25
u_002287,USA,47,F,capital,mobile,2025-10-26
u_002288,Ukraine,18,M,regional,mobile,2025-10-26
u_002289,Ukraine,52,Other,small,desktop,2025-10-27
u_002290,Other,40,F,capital,desktop,2025-10-27
u_002291,UK,48,M,small,mobile,2025-10-27
u_002292,Germany,40,F,regional,desktop,2025-10-27
u_002293,Ukraine,36,F,small,mobile,2025-10-27
u_002294,Ukraine,32,F,capital,mobile,2025-10-27
u_002295,Ukraine,40,M,regional,mobile,2025-10-27
u_002296,UK,32,F,capital,desktop,2025-10-27
u_002297,Ukraine,46,F,small,mobile,2025-10-27
u_002298,Ukraine,18,M,capital,mobile,2025-10-28
u_002299,UK,29,M,capital,mobile,2025-10-28
u_002300,Other,60,M,small,desktop,2025-10-29
u_002301,USA,28,M,capital,mobile,2025-10-29
u_002302,Poland,33,F,regional,desktop,2025-10-30
u_002303,Poland,25,F,capital,mobile,2025-10-30
u_002304,Ukraine,40,M,regional,desktop,2025-10-30
u_002305,Ukraine,27,M,capital,mobile,2025-10-30
u_002306,Poland,33,F,regional,desktop,2025-10-30
u_002307,Ukraine,46,F,regional,desktop,2025-10-30
u_002308,Germany,27,F,capital,mobile,2025-10-30
u_002309,Canada,45,F,capital,mobile,2025-10-30
u_002310,Other,45,Other,capital,desktop,2025-10-31
u_002311,Ukraine,48,M,regional,desktop,2025-10-31
u_002312,Ukraine,37,F,capital,desktop,2025-10-31
u_002313,Ukraine,74,M,capital,desktop,2025-10-31
u_002314,Ukraine,48,M,capital,mobile,2025-11-01
u_002315,Ukraine,39,F,regional,mobile,2025-11-01
u_002316,Ukraine,25,F,regional,mobile,2025-11-01
u_002317,USA,34,M,regional,mobile,2025-11-01
u_002318,Poland,53,F,small,desktop,2025-11-02
u_002319,Canada,56,M,regional,desktop,2025-11-02
u_002320,Ukraine,53,M,small,mobile,2025-11-02
u_002321,Ukraine,45,M,regional,desktop,2025-11-03
u_002322,Ukraine,20,Other,capital,mobile,2025-11-03
u_002323,Ukraine,41,M,small,mobile,2025-11-03
u_002324,Ukraine,21,M,small,mobile,2025-11-03
u_002325,Other,18,F,regional,mobile,2025-11-03
u_002326,Ukraine,38,M,capital,mobile,2025-11-03
u_002327,Ukraine,42,M,capital,mobile,2025-11-03
u_002328,Germany,46,M,regional,mobile,2025-11-03
u_002329,Poland,41,M,regional,desktop,2025-11-04
u_002330,Germany,42,F,regional,mobile,2025-11-04
u_002331,Ukraine,24,M,capital,mobile,2025-11-04
u_002332,USA,34,M,regional,desktop,2025-11-04
u_002333,Ukraine,18,M,capital,mobile,2025-11-05
u_002334,Ukraine,18,M,capital,mobile,2025-11-05
u_002335,UK,44,M,capital,desktop,2025-11-05
u_002336,USA,26,M,small,mobile,2025-11-05
u_002337,Ukraine,46,F,regional,mobile,2025-11-05
u_002338,Poland,49,F,small,desktop,2025-11-06
u_002339,Ukraine,28,M,regional,mobile,2025-11-06
u_002340,Ukraine,43,M,small,mobile,2025-11-06
u_002341,Ukraine,28,M,regional,mobile,2025-11-06
u_002342,UK,18,F,small,mobile,2025-11-06
u_002343,Ukraine,37,F,small,mobile,2025-11-07
u_002344,UK,30,F,regional,desktop,2025-11-07
u_002345,Ukraine,30,M,capital,desktop,2025-11-07
u_002346,USA,59,M,regional,desktop,2025-11-07
u_002347,USA,18,Other,capital,desktop,2025-11-07
u_002348,Ukraine,40,F,capital,desktop,2025-11-08
u_002349,Ukraine,24,M,regional,mobile,2025-11-08
u_002350,Ukraine,46,M,small,mobile,2025-11-08
u_002351,USA,39,F,capital,mobile,2025-11-08
u_002352,Ukraine,40,Other,capital,desktop,2025-11-08
u_002353,Poland,24,M,small,mobile,2025-11-08
u_002354,Ukraine,26,F,capital,mobile,2025-11-08
u_002355,USA,47,F,capital,mobile,2025-11-08
u_002356,Poland,57,M,regional,desktop,2025-11-08
u_002357,Poland,41,M,small,mobile,2025-11-08
u_002358,Other,25,M,regional,mobile,2025-11-08
u_002359,Ukraine,40,M,regional,desktop,2025-11-09
u_002360,USA,65,F,capital,desktop,2025-11-09
u_002361,Ukraine,37,M,capital,mobile,2025-11-10
u_002362,Poland,53,M,small,desktop,2025-11-10
u_002363,Canada,27,F,small,mobile,2025-11-10
u_002364,Germany,35,M,capital,mobile,2025-11-11
u_002365,UK,43,F,capital,mobile,2025-11-11
u_002366,Ukraine,40,F,capital,desktop,2025-11-12
u_002367,Ukraine,26,F,capital,mobile,2025-11-12
u_002368,Ukraine,26,M,capital,mobile,2025-11-12
u_002369,Poland,47,F,capital,mobile,2025-11-12
u_002370,Poland,50,F,small,mobile,2025-11-12
u_002371,Ukraine,54,M,capital,mobile,2025-11-12
u_002372,Ukraine,57,F,regional,desktop,2025-11-13
u_002373,Ukraine,37,M,regional,mobile,2025-11-14
u_002374,Ukraine,32,M,small,mobile,2025-11-14
u_002375,Ukraine,52,F,small,desktop,2025-11-14
u_002376,Canada,44,F,capital,desktop,2025-11-14
u_002377,Germany,24,Other,capital,mobile,2025-11-14
u_002378,Ukraine,23,F,regional,mobile,2025-11-14
u_002379,UK,41,F,capital,desktop,2025-11-15
u_002380,USA,33,M,capital,desktop,2025-11-15
u_002381,Ukraine,35,M,capital,desktop,2025-11-15
u_002382,Ukraine,48,M,small,desktop,2025-11-15
u_002383,Ukraine,45,M,capital,mobile,2025-11-15
u_002384,Ukraine,51,M,regional,desktop,2025-11-15
u_002385,USA,18,M,regional,mobile,2025-11-15
u_002386,Other,39,M,regional,desktop,2025-11-16
u_002387,Ukraine,44,M,capital,mobile,2025-11-16
u_002388,UK,18,M,small,desktop,2025-11-16
u_002389,Ukraine,28,M,regional,mobile,2025-11-17
u_002390,Germany,25,F,regional,mobile,2025-11-17
u_002391,USA,36,M,capital,mobile,2025-11-17
u_002392,Ukraine,55,M,small,desktop,2025-11-17
u_002393,Ukraine,60,F,small,mobile,2025-11-17
u_002394,Germany,26,F,capital,mobile,2025-11-17
u_002395,Other,42,M,capital,mobile,2025-11-18
u_002396,Ukraine,42,F,capital,desktop,2025-11-18
u_002397,Ukraine,40,F,capital,desktop,2025-11-18
u_002398,Ukraine,40,F,capital,mobile,2025-11-18
u_002399,Poland,39,F,capital,desktop,2025-11-19
u_002400,Germany,56,M,capital,desktop,2025-11-20
u_002401,USA,49,F,small,desktop,2025-11-20
u_002402,USA,23,F,small,mobile,2025-11-21
u_002403,Canada,45,M,small,desktop,2025-11-21
u_002404,USA,46,F,regional,mobile,2025-11-21
u_002405,Ukraine,39,F,regional,mobile,2025-11-22
u_002406,Poland,49,M,capital,mobile,2025-11-22
u_002407,Ukraine,38,M,regional,desktop,2025-11-22
u_002408,Ukraine,38,M,capital,desktop,2025-11-22
u_002409,Other,37,M,regional,mobile,2025-11-22
u_002410,UK,18,M,small,mobile,2025-11-23
u_002411,Other,35,F,small,mobile,2025-11-23
u_002412,Ukraine,27,M,capital,mobile,2025-11-23
u_002413,Poland,21,M,regional,mobile,2025-11-23
u_002414,Poland,53,F,capital,mobile,2025-11-23
u_002415,Ukraine,42,M,capital,desktop,2025-11-24
u_002416,Ukraine,35,F,capital,desktop,2025-11-24
u_002417,Poland,29,M,capital,desktop,2025-11-25
u_002418,Ukraine,39,M,regional,mobile,2025-11-25
u_002419,Other,47,M,capital,mobile,2025-11-25
u_002420,Ukraine,26,F,capital,desktop,2025-11-25
u_002421,Ukraine,35,M,small,desktop,2025-11-26
u_002422,USA,46,M,regional,mobile,2025-11-26
u_002423,Ukraine,18,F,capital,desktop,2025-11-26
u_002424,Canada,35,F,regional,mobile,2025-11-26
u_002425,UK,30,M,regional,desktop,2025-11-27
u_002426,Ukraine,34,F,regional,mobile,2025-11-27
u_002427,UK,29,M,regional,desktop,2025-11-27
u_002428,Germany,37,M,small,mobile,2025-11-27
u_002429,USA,59,F,capital,desktop,2025-11-27
u_002430,USA,32,M,regional,desktop,2025-11-27
u_002431,UK,39,F,capital,mobile,2025-11-27
u_002432,Germany,59,M,small,desktop,2025-11-28
u_002433,Ukraine,29,M,capital,desktop,2025-11-28
u_002434,UK,57,F,capital,mobile,2025-11-28
u_002435,Other,36,M,small,mobile,2025-11-28
u_002436,Germany,57,M,regional,desktop,2025-11-29
u_002437,Germany,45,Other,capital,mobile,2025-11-29
u_002438,Ukraine,39,F,capital,desktop,2025-11-29
u_002439,USA,35,M,capital,mobile,2025-11-29
u_002440,Other,28,M,small,mobile,2025-11-29
u_002441,Ukraine,36,F,regional,mobile,2025-11-29
u_002442,Ukraine,46,M,capital,mobile,2025-11-30
u_002443,Poland,35,F,regional,desktop,2025-11-30
u_002444,Poland,32,M,regional,mobile,2025-11-30
u_002445,Germany,32,F,capital,mobile,2025-11-30
u_002446,Ukraine,47,Other,small,desktop,2025-11-30
u_002447,Ukraine,50,F,capital,mobile,2025-12-01
u_002448,Germany,27,F,small,desktop,2025-12-01
u_002449,Germany,27,M,small,mobile,2025-12-01
u_002450,Germany,40,M,capital,desktop,2025-12-01
u_002451,UK,54,M,regional,mobile,2025-12-01
u_002452,Germany,49,M,small,mobile,2025-12-01
u_002453,USA,20,F,regional,mobile,2025-12-01
u_002454,Germany,32,M,regional,desktop,2025-12-02
u_002455,Poland,24,F,capital,mobile,2025-12-02
u_002456,Germany,32,F,capital,mobile,2025-12-02
u_002457,Ukraine,55,M,regional,mobile,2025-12-02
u_002458,Ukraine,18,M,capital,desktop,2025-12-02
u_002459,Poland,18,F,capital,mobile,2025-12-02
u_002460,Canada,26,F,regional,mobile,2025-12-02
u_002461,UK,39,M,capital,mobile,2025-12-03
u_002462,Ukraine,43,F,small,mobile,2025-12-03
u_002463,Germany,41,F,small,desktop,2025-12-03
u_002464,Ukraine,50,F,small,mobile,2025-12-03
u_002465,UK,18,F,capital,desktop,2025-12-03
u_002466,USA,50,F,regional,desktop,2025-12-03
u_002467,Germany,32,Other,small,mobile,2025-12-03
u_002468,Germany,44,F,capital,desktop,2025-12-04
u_002469,Ukraine,20,M,regional,mobile,2025-12-04
u_002470,Ukraine,36,M,regional,mobile,2025-12-04
u_002471,USA,38,M,capital,desktop,2025-12-04
u_002472,UK,49,M,capital,mobile,2025-12-04
u_002473,Poland,18,M,regional,mobile,2025-12-04
u_002474,Ukraine,36,M,capital,mobile,2025-12-04
u_002475,Ukraine,22,M,small,mobile,2025-12-04
u_002476,Ukraine,42,M,regional,mobile,2025-12-04
u_002477,Ukraine,45,M,capital,mobile,2025-12-04
u_002478,Ukraine,51,M,regional,mobile,2025-12-04
u_002479,Other,29,F,regional,mobile,2025-12-05
u_002480,Poland,47,M,capital,desktop,2025-12-05
u_002481,Ukraine,52,M,small,desktop,2025-12-05
u_002482,Ukraine,18,F,regional,mobile,2025-12-05
u_002483,Ukraine,43,M,regional,desktop,2025-12-05
u_002484,USA,47,F,small,mobile,2025-12-05
u_002485,Ukraine,32,F,regional,desktop,2025-12-06
u_002486,USA,21,M,regional,desktop,2025-12-06
u_002487,USA,47,F,capital,desktop,2025-12-06
u_002488,Ukraine,21,F,capital,mobile,2025-12-07
u_002489,Germany,33,F,regional,mobile,2025-12-07
u_002490,Other,35,M,regional,mobile,2025-12-07
u_002491,Ukraine,44,F,regional,mobile,2025-12-08
u_002492,Ukraine,28,M,regional,mobile,2025-12-08
u_002493,Other,27,M,regional,desktop,2025-12-08
u_002494,Canada,37,M,small,mobile,2025-12-08
u_002495,Poland,48,M,small,mobile,2025-12-08
u_002496,Poland,63,M,capital,desktop,2025-12-09
u_002497,Ukraine,18,F,small,mobile,2025-12-09
u_002498,USA,39,M,small,desktop,2025-12-09
u_002499,Poland,22,M,capital,mobile,2025-12-10
u_002500,Ukraine,48,F,capital,desktop,2025-12-10
u_002501,UK,24,F,capital,mobile,2025-12-10
u_002502,Other,27,M,regional,mobile,2025-12-10
u_002503,USA,28,F,regional,mobile,2025-12-10
u_002504,Ukraine,35,M,regional,mobile,2025-12-10
u_002505,Ukraine,39,F,small,desktop,2025-12-10
u_002506,Other,41,M,capital,mobile,2025-12-10
u_002507,Other,35,F,capital,mobile,2025-12-10
u_002508,Poland,20,M,small,desktop,2025-12-11
u_002509,Germany,44,F,small,desktop,2025-12-11
u_002510,Poland,35,F,small,desktop,2025-12-11
u_002511,Ukraine,49,F,capital,mobile,2025-12-11
u_002512,Ukraine,27,M,capital,mobile,2025-12-11
u_002513,Ukraine,18,M,capital,mobile,2025-12-11
u_002514,Ukraine,35,M,regional,desktop,2025-12-11
u_002515,USA,51,F,capital,desktop,2025-12-11
u_002516,Ukraine,37,M,small,mobile,2025-12-12
u_002517,Ukraine,33,F,regional,desktop,2025-12-12
u_002518,Poland,25,F,regional,mobile,2025-12-12
u_002519,Ukraine,57,M,capital,desktop,2025-12-12
u_002520,Ukraine,23,M,capital,mobile,2025-12-13
u_002521,Poland,27,M,regional,mobile,2025-12-13
u_002522,Ukraine,42,F,regional,mobile,2025-12-13
u_002523,Germany,18,F,capital,mobile,2025-12-13
u_002524,Canada,51,M,small,desktop,2025-12-13
u_002525,Ukraine,43,F,capital,mobile,2025-12-13
u_002526,Canada,46,F,capital,mobile,2025-12-14
u_002527,Canada,42,Other,small,mobile,2025-12-14
u_002528,USA,34,M,capital,mobile,2025-12-14
u_002529,Germany,23,F,capital,desktop,2025-12-14
u_002530,Germany,34,F,regional,desktop,2025-12-14
u_002531,Germany,24,M,capital,mobile,2025-12-14
u_002532,UK,41,F,capital,desktop,2025-12-14
u_002533,Ukraine,45,F,capital,mobile,2025-12-15
u_002534,Other,53,F,capital,desktop,2025-12-15
u_002535,Germany,40,M,regional,mobile,2025-12-15
u_002536,USA,47,M,capital,mobile,2025-12-15
u_002537,Ukraine,32,F,small,desktop,2025-12-15
u_002538,Ukraine,30,F,small,mobile,2025-12-15
u_002539,Poland,41,M,capital,desktop,2025-12-15
u_002540,Poland,31,M,capital,desktop,2025-12-16
u_002541,Ukraine,39,M,capital,mobile,2025-12-16
u_002542,Ukraine,23,F,capital,mobile,2025-12-16
u_002543,Ukraine,25,M,capital,mobile,2025-12-16
u_002544,Poland,43,M,small,mobile,2025-12-16
