user_id,date,sessions,articles_read,minutes_spent
u_000022,2025-06-13,2,3,50
u_000022,2025-06-15,5,5,35
u_000022,2025-06-16,1,4,5
u_000022,2025-06-17,2,4,5
u_000022,2025-06-20,1,4,13
u_000022,2025-06-22,3,3,20
u_000022,2025-06-23,1,5,68
u_000022,2025-06-24,2,5,21
u_000022,2025-06-28,2,3,75
u_000022,2025-07-03,4,4,21
u_000022,2025-07-06,1,5,9
u_000022,2025-07-07,3,2,5
u_000022,2025-07-08,1,2,42
u_000022,2025-07-11,2,6,29
u_000022,2025-07-13,1,2,45
u_000022,2025-07-17,1,2,27
u_000022,2025-07-19,1,6,38
u_000022,2025-07-20,1,3,48
u_000022,2025-07-21,2,2,17
u_000022,2025-07-23,1,1,16
u_000022,2025-07-25,4,4,56
u_000022,2025-07-28,3,3,41
u_000022,2025-07-30,2,4,13
u_000022,2025-07-31,3,3,41
u_000022,2025-08-02,1,4,12
u_000022,2025-08-03,1,6,31
u_000022,2025-08-04,1,3,4
u_000022,2025-08-05,1,5,4
u_000022,2025-08-06,2,1,37
u_000022,2025-08-07,1,2,72
u_000022,2025-08-10,4,5,33
u_000022,2025-08-11,1,5,8
u_000022,2025-08-13,4,2,40
u_000022,2025-08-19,1,1,31
u_000022,2025-08-21,4,1,26
u_000022,2025-08-22,2,5,25
u_000022,2025-08-23,2,5,20
u_000022,2025-08-24,2,8,25
u_000022,2025-08-25,3,5,5
u_000022,2025-08-28,1,3,19
u_000022,2025-09-03,1,8,19
u_000022,2025-09-05,3,4,33
u_000022,2025-09-06,1,5,27
u_000022,2025-09-07,2,2,32
u_000022,2025-09-09,3,3,13
u_000022,2025-09-10,1,4,46
u_000022,2025-09-13,7,3,23
u_000022,2025-09-14,2,4,14
u_000022,2025-09-18,3,3,76
u_000022,2025-09-20,1,3,4
u_000022,2025-09-21,1,2,23
u_000022,2025-09-23,3,4,22
u_000022,2025-09-24,1,3,22
u_000022,2025-09-25,2,3,28
u_000022,2025-09-26,1,4,25
u_000022,2025-09-28,1,7,26
u_000022,2025-09-29,2,1,88
u_000022,2025-09-30,3,3,62
u_000022,2025-10-02,1,8,10
u_000022,2025-10-04,1,3,16
u_000022,2025-10-05,1,5,1
u_000022,2025-10-06,3,3,72
u_000022,2025-10-07,4,1,3
u_000022,2025-10-08,2,8,34
u_000022,2025-10-09,2,4,10
u_000022,2025-10-11,2,5,18
u_000022,2025-10-12,1,2,18
u_000022,2025-10-17,3,0,33
u_000022,2025-10-20,2,3,41
u_000022,2025-10-21,2,2,10
u_000022,2025-10-26,6,5,6
u_000022,2025-10-27,5,2,53
u_000022,2025-10-29,1,1,37
u_000022,2025-10-31,5,3,47
u_000022,2025-11-01,1,3,37
u_000022,2025-11-03,3,5,26
u_000022,2025-11-04,2,0,38
u_000022,2025-11-06,4,7,23
u_000022,2025-11-08,1,2,6
u_000022,2025-11-09,2,5,29
u_000022,2025-11-10,2,4,56
u_000022,2025-11-12,3,6,62
u_000022,2025-11-14,4,5,18
u_000022,2025-11-15,3,6,74
u_000022,2025-11-16,1,3,10
u_000022,2025-11-17,1,0,21
u_000022,2025-11-18,1,3,17
u_000022,2025-11-20,1,2,11
u_000022,2025-11-21,2,2,13
u_000022,2025-11-22,3,6,43
u_000022,2025-12-03,3,4,41
u_000022,2025-12-07,3,4,55
u_000022,2025-12-08,2,2,10
u_000022,2025-12-09,1,6,14
u_000022,2025-12-12,4,3,63
u_000022,2025-12-15,4,3,10
u_000022,2025-12-16,2,5,13
u_000022,2025-12-20,2,3,17
u_000022,2025-12-21,2,2,8
u_000022,2025-12-22,5,6,13
u_000022,2025-12-25,2,2,15
u_000022,2025-12-26,1,2,28
u_000022,2025-12-27,4,5,13
u_000022,2025-12-29,2,0,7
u_000022,2025-12-30,1,4,8
u_000022,2025-12-31,2,4,25
u_000022,2026-01-03,2,3,25
u_000022,2026-01-04,3,3,7
u_000022,2026-01-05,5,3,28
u_000022,2026-01-07,2,1,28
u_000022,2026-01-09,1,4,4
u_000022,2026-01-12,1,5,29
u_000022,2026-01-13,1,7,5
u_000022,2026-01-14,1,5,7
u_000022,2026-01-16,2,4,31
u_000022,2026-01-17,4,2,51
u_000022,2026-01-18,2,1,13
u_000022,2026-01-19,1,6,25
u_000022,2026-01-20,3,7,7
u_000022,2026-01-22,1,6,38
u_000022,2026-01-24,2,2,25
u_000022,2026-01-26,1,2,6
u_000022,2026-01-28,3,2,36
u_000022,2026-01-31,1,2,16
u_000022,2026-02-02,3,2,27
u_000022,2026-02-03,2,5,15
u_000022,2026-02-04,1,4,19
u_000022,2026-02-05,2,7,12
u_000022,2026-02-10,2,9,1
u_000022,2026-02-11,3,2,32
u_000022,2026-02-13,4,3,30
u_000022,2026-02-14,1,3,35
u_000022,2026-02-16,1,6,43
u_000022,2026-02-17,2,2,30
u_000022,2026-02-18,4,1,24
u_000022,2026-02-20,4,2,19
u_000022,2026-02-21,1,1,9
u_000022,2026-02-23,1,2,21
u_000022,2026-02-24,4,4,28
u_000022,2026-02-27,1,5,42
u_000022,2026-03-01,2,3,28
u_000022,2026-03-02,2,3,98
u_000022,2026-03-03,1,3,26
u_000022,2026-03-04,2,2,15
u_000022,2026-03-06,2,3,55
u_000022,2026-03-07,1,5,38
u_000022,2026-03-10,3,1,44
u_000022,2026-03-11,1,9,13
u_000022,2026-03-12,1,3,25
u_000022,2026-03-14,1,4,64
u_000022,2026-03-15,2,9,13
u_000022,2026-03-19,3,3,31
u_000022,2026-03-20,4,4,30
u_000022,2026-03-22,7,5,24
u_000022,2026-03-23,2,2,24
u_000022,2026-03-24,4,4,34
u_000022,2026-03-27,1,6,11
u_000022,2026-03-30,3,5,47
u_000022,2026-03-31,1,3,21
u_000023,2025-04-03,1,1,9
u_000023,2025-04-04,1,1,4
u_000023,2025-04-07,1,4,5
u_000023,2025-04-09,1,0,3
u_000023,2025-04-12,1,1,2
u_000023,2025-04-22,1,0,2
u_000023,2025-05-11,1,4,9
u_000023,2025-05-14,1,2,5
u_000023,2025-06-01,1,1,6
u_000023,2025-06-07,2,1,5
u_000023,2025-06-11,1,2,1
u_000023,2025-06-15,1,3,6
u_000023,2025-06-20,2,2,2
u_000023,2025-06-26,2,2,1
u_000023,2025-06-28,1,0,2
u_000023,2025-07-09,1,1,1
u_000023,2025-07-10,1,2,6
u_000023,2025-07-14,3,0,3
u_000023,2025-07-21,3,1,8
u_000023,2025-07-24,1,2,2
u_000023,2025-07-27,1,1,11
u_000023,2025-07-28,1,1,11
u_000023,2025-08-06,1,2,6
u_000023,2025-08-07,3,2,2
u_000023,2025-08-09,1,0,3
u_000023,2025-08-10,2,2,2
u_000023,2025-08-17,1,0,2
u_000023,2025-08-25,1,4,13
u_000023,2025-08-26,1,0,1
u_000023,2025-08-28,1,0,6
u_000023,2025-08-29,3,1,1
u_000023,2025-08-31,3,1,6
u_000023,2025-09-03,2,3,6
u_000023,2025-09-04,1,0,7
u_000023,2025-09-09,2,1,3
u_000023,2025-09-12,1,0,11
u_000023,2025-09-18,3,0,4
u_000023,2025-09-19,1,1,5
u_000023,2025-09-20,1,2,3
u_000023,2025-09-28,1,1,1
u_000023,2025-10-20,2,1,2
u_000023,2025-10-25,1,1,1
u_000023,2025-10-27,1,1,2
u_000023,2025-11-03,1,4,12
u_000023,2025-11-07,1,1,3
u_000023,2025-11-25,1,2,2
u_000023,2025-11-30,1,3,10
u_000023,2025-12-08,1,1,2
u_000023,2025-12-19,2,0,4
u_000023,2026-01-07,2,0,12
u_000023,2026-01-15,3,1,8
u_000023,2026-01-22,1,2,3
u_000023,2026-02-28,1,1,8
u_000023,2026-03-03,2,1,16
u_000023,2026-03-04,1,3,8
u_000023,2026-03-08,2,2,6
u_000023,2026-03-16,2,0,3
u_000027,2025-04-10,1,0,3
u_000027,2025-04-17,1,1,25
u_000027,2025-04-19,2,4,7
u_000027,2025-04-25,1,0,9
u_000027,2025-04-29,1,2,14
u_000027,2025-05-01,1,2,2
u_000027,2025-05-09,1,0,10
u_000027,2025-05-10,1,1,14
u_000027,2025-05-16,1,0,5
u_000027,2025-06-06,1,4,8
u_000027,2025-06-30,2,1,2
u_000027,2025-07-05,1,2,1
u_000027,2025-07-17,1,0,1
u_000027,2025-07-18,2,2,5
u_000027,2025-08-07,2,3,6
u_000027,2025-08-08,1,2,2
u_000027,2025-08-12,2,0,1
u_000027,2025-08-21,1,0,4
u_000027,2025-08-22,1,3,2
u_000027,2025-09-01,4,1,4
u_000027,2025-09-02,1,1,6
u_000027,2025-09-03,1,0,1
u_000027,2025-09-10,1,2,3
u_000027,2025-09-13,1,1,6
u_000027,2025-09-15,2,1,4
u_000027,2025-09-20,1,0,2
u_000027,2025-09-27,4,3,1
u_000027,2025-09-28,1,3,1
u_000027,2025-10-06,2,2,1
u_000027,2025-10-21,1,0,13
u_000027,2025-10-25,1,1,3
u_000027,2025-10-26,2,1,2
u_000027,2025-10-30,3,1,4
u_000027,2025-11-21,1,0,3
u_000027,2025-11-22,2,1,4
u_000027,2025-11-24,2,3,3
u_000027,2025-11-28,1,0,6
u_000027,2025-12-10,3,0,8
u_000027,2025-12-12,1,0,9
u_000027,2025-12-13,1,2,2
u_000027,2025-12-14,1,1,4
u_000027,2026-01-07,1,0,1
u_000027,2026-01-19,4,0,8
u_000027,2026-01-21,1,0,3
u_000027,2026-01-26,1,1,5
u_000027,2026-01-27,1,2,9
u_000027,2026-02-07,1,1,5
u_000027,2026-02-09,2,2,3
u_000027,2026-02-22,1,0,1
u_000027,2026-02-23,2,1,17
u_000027,2026-02-25,2,0,2
u_000027,2026-02-27,1,6,3
u_000027,2026-03-01,4,1,3
u_000027,2026-03-04,3,1,2
u_000027,2026-03-08,1,2,5
u_000027,2026-03-12,1,1,8
u_000029,2025-04-04,1,0,7
u_000029,2025-04-08,1,1,1
u_000029,2025-04-15,1,2,3
u_000029,2025-04-20,2,4,1
u_000029,2025-04-27,1,0,1
u_000029,2025-05-04,1,0,1
u_000029,2025-05-24,2,3,2
u_000029,2025-06-10,1,2,6
u_000029,2025-07-18,1,2,3
u_000029,2025-07-21,1,0,3
u_000029,2025-07-29,4,1,9
u_000029,2025-07-31,1,1,5
u_000029,2025-08-07,1,0,6
u_000029,2025-08-31,2,1,21
u_000029,2025-09-05,1,2,2
u_000029,2025-09-12,1,0,10
u_000029,2025-09-16,1,1,15
u_000029,2025-09-30,1,0,7
u_000029,2025-10-06,2,2,2
u_000029,2025-10-29,2,1,11
u_000029,2025-11-13,1,1,1
u_000029,2025-11-14,1,1,1
u_000029,2025-11-20,2,1,1
u_000029,2025-11-22,2,1,7
u_000029,2025-11-24,1,0,6
u_000029,2025-11-28,1,3,4
u_000029,2025-11-29,1,3,7
u_000029,2025-12-04,1,0,2
u_000029,2025-12-09,2,2,3
u_000029,2025-12-25,1,2,5
u_000029,2025-12-30,1,2,12
u_000029,2026-01-03,1,0,3
u_000029,2026-01-09,2,1,1
u_000029,2026-01-16,1,0,5
u_000029,2026-01-28,2,0,11
u_000029,2026-01-29,1,1,4
u_000029,2026-01-30,1,1,3
u_000029,2026-02-20,1,3,3
u_000029,2026-02-21,1,0,4
u_000029,2026-02-24,2,1,12
u_000029,2026-02-28,1,3,7
u_000029,2026-03-27,1,0,11
u_000029,2026-03-28,1,1,7
u_000030,2025-04-01,4,2,60
u_000030,2025-04-03,1,5,12
u_000030,2025-04-04,3,2,23
u_000030,2025-04-05,4,2,35
u_000030,2025-04-09,5,2,15
u_000030,2025-04-12,5,1,6
u_000030,2025-04-15,3,2,17
u_000030,2025-04-16,2,2,7
u_000030,2025-04-17,7,2,21
u_000030,2025-04-18,1,1,3
u_000030,2025-04-19,2,5,9
u_000030,2025-04-20,2,4,7
u_000030,2025-04-21,3,0,59
u_000030,2025-04-23,1,3,19
u_000030,2025-04-24,3,2,15
u_000030,2025-04-26,8,0,6
u_000030,2025-04-28,2,2,14
u_000030,2025-04-29,3,5,10
u_000030,2025-04-30,4,3,21
u_000030,2025-05-01,1,3,13
u_000030,2025-05-02,2,0,9
u_000030,2025-05-11,3,4,35
u_000030,2025-05-12,4,1,17
u_000030,2025-05-13,2,3,36
u_000030,2025-05-16,4,4,4
u_000030,2025-05-17,2,2,4
u_000030,2025-05-22,2,3,11
u_000030,2025-05-25,2,1,28
u_000030,2025-05-26,4,0,19
u_000030,2025-05-28,2,3,4
u_000030,2025-05-29,1,2,20
u_000030,2025-05-30,4,2,59
u_000030,2025-06-01,1,5,48
u_000030,2025-06-04,3,1,39
u_000030,2025-06-08,1,0,79
u_000030,2025-06-11,3,3,6
u_000030,2025-06-13,4,3,16
u_000030,2025-06-14,2,5,10
u_000030,2025-06-15,2,1,32
u_000030,2025-06-18,8,3,3
u_000030,2025-06-19,5,3,20
u_000030,2025-06-21,3,5,41
u_000030,2025-06-24,4,4,18
u_000030,2025-06-25,1,2,42
u_000030,2025-06-26,5,3,20
u_000030,2025-06-30,1,3,37
u_000030,2025-07-01,2,1,11
u_000030,2025-07-02,4,0,1
u_000030,2025-07-03,1,3,36
u_000030,2025-07-05,4,3,17
u_000030,2025-07-07,4,5,17
u_000030,2025-07-09,4,2,7
u_000030,2025-07-10,3,1,11
u_000030,2025-07-11,4,1,33
u_000030,2025-07-12,5,4,10
u_000030,2025-07-15,1,0,13
u_000030,2025-07-16,1,2,15
u_000030,2025-07-18,3,2,7
u_000030,2025-07-21,3,1,45
u_000030,2025-07-22,3,1,40
u_000030,2025-07-24,8,1,3
u_000030,2025-07-30,4,0,4
u_000030,2025-08-02,1,1,9
u_000030,2025-08-04,3,0,1
u_000030,2025-09-27,3,5,26
u_000030,2025-09-29,4,2,5
u_000030,2025-10-01,3,0,9
u_000030,2025-10-04,3,2,33
u_000030,2025-10-05,1,4,6
u_000030,2025-10-07,1,2,14
u_000030,2025-10-09,1,3,9
u_000030,2025-10-10,4,3,10
u_000030,2025-10-11,4,4,32
u_000030,2025-10-12,1,5,33
u_000030,2025-10-13,2,2,7
u_000030,2025-10-16,2,2,8
u_000030,2025-10-18,5,1,7
u_000030,2025-10-20,4,5,7
u_000030,2025-10-21,2,1,2
u_000030,2025-10-22,4,3,16
u_000030,2025-10-24,3,2,10
u_000030,2025-10-26,3,0,35
u_000030,2025-10-27,4,4,9
u_000030,2025-10-28,1,2,40
u_000030,2025-10-29,2,1,28
u_000030,2025-11-04,4,0,5
u_000030,2025-11-06,1,1,29
u_000030,2025-11-08,1,3,3
u_000030,2025-11-10,1,1,17
u_000030,2025-11-13,3,3,26
u_000030,2025-11-20,4,5,13
u_000030,2025-11-21,2,3,16
u_000030,2025-11-22,1,0,15
u_000030,2025-11-24,7,1,15
u_000030,2025-11-26,3,7,6
u_000030,2025-11-28,3,3,5
u_000030,2025-11-30,4,2,19
u_000030,2025-12-03,2,3,2
u_000030,2025-12-04,2,4,48
u_000030,2025-12-07,3,3,42
u_000030,2025-12-08,3,1,11
u_000030,2025-12-09,4,2,5
u_000030,2025-12-15,5,1,8
u_000030,2025-12-17,4,1,10
u_000030,2025-12-18,1,3,11
u_000030,2025-12-20,4,2,6
u_000030,2025-12-23,4,1,12
u_000030,2025-12-24,3,3,36
u_000030,2025-12-25,2,1,18
u_000030,2025-12-26,5,0,33
u_000030,2025-12-27,4,1,13
u_000030,2025-12-29,1,0,11
u_000030,2025-12-31,3,2,12
u_000030,2026-01-01,2,2,12
u_000030,2026-01-02,1,3,2
u_000030,2026-01-03,3,2,2
u_000030,2026-01-04,5,5,13
u_000030,2026-01-05,1,1,6
u_000030,2026-01-06,6,3,38
u_000030,2026-01-07,2,2,59
u_000030,2026-01-08,1,4,42
u_000030,2026-01-13,5,0,2
u_000030,2026-01-14,1,4,13
u_000030,2026-01-15,3,4,21
u_000030,2026-01-16,4,3,13
u_000030,2026-01-17,1,0,41
u_000030,2026-01-18,3,2,17
u_000030,2026-01-19,2,3,15
u_000030,2026-01-20,6,2,20
u_000030,2026-01-22,2,2,45
u_000030,2026-01-23,1,1,40
u_000030,2026-01-30,2,2,4
u_000030,2026-01-31,5,1,5
u_000030,2026-02-01,3,1,10
u_000030,2026-02-08,3,4,11
u_000030,2026-02-09,4,0,8
u_000030,2026-02-11,4,6,14
u_000030,2026-02-14,4,1,18
u_000030,2026-02-16,2,6,11
u_000030,2026-02-18,6,1,2
u_000030,2026-02-19,4,3,44
u_000030,2026-02-22,6,3,4
u_000030,2026-02-23,6,3,12
u_000030,2026-02-25,5,2,32
u_000030,2026-02-26,8,3,6
u_000030,2026-02-27,3,1,3
u_000030,2026-03-04,1,2,17
u_000030,2026-03-05,4,4,24
u_000030,2026-03-07,1,2,15
u_000030,2026-03-10,4,1,31
u_000030,2026-03-11,3,2,18
u_000030,2026-03-12,6,3,14
u_000030,2026-03-13,2,1,8
u_000030,2026-03-14,2,2,52
u_000030,2026-03-17,2,4,32
u_000030,2026-03-18,1,1,5
u_000030,2026-03-20,5,1,11
u_000030,2026-03-22,2,2,36
u_000030,2026-03-24,5,2,8
u_000030,2026-03-25,2,5,26
u_000030,2026-03-27,2,4,38
u_000030,2026-03-29,9,4,18
u_000030,2026-03-30,2,2,15
u_000031,2025-04-03,1,1,11
u_000031,2025-04-07,1,1,3
u_000031,2025-04-17,1,1,11
u_000031,2025-04-22,2,1,3
u_000031,2025-05-05,2,0,13
u_000031,2025-05-16,1,0,15
u_000031,2025-05-19,1,0,4
u_000031,2025-05-22,1,2,4
u_000031,2025-05-30,1,1,12
u_000031,2025-06-01,1,4,19
u_000031,2025-06-02,2,0,7
u_000031,2025-06-06,1,1,7
u_000031,2025-06-15,1,1,4
u_000031,2025-07-03,1,2,3
u_000031,2025-07-11,1,1,3
u_000031,2025-07-14,1,2,1
u_000031,2025-07-17,2,2,5
u_000031,2025-08-10,1,3,2
u_000031,2025-08-11,1,2,8
u_000031,2025-08-14,3,1,9
u_000031,2025-08-29,1,1,1
u_000031,2025-09-12,1,2,2
u_000031,2025-09-19,1,0,2
u_000031,2025-09-29,1,1,4
u_000031,2025-10-08,3,3,4
u_000031,2025-10-18,1,2,1
u_000031,2025-10-23,3,0,13
u_000031,2025-10-28,1,1,10
u_000031,2025-11-07,1,2,2
u_000031,2025-11-30,1,2,3
u_000031,2025-12-06,1,1,3
u_000031,2025-12-11,2,4,7
u_000031,2025-12-12,2,2,4
u_000031,2025-12-30,1,1,7
u_000031,2025-12-31,4,1,2
u_000031,2026-01-05,2,1,8
u_000031,2026-01-07,1,3,2
u_000031,2026-01-08,1,0,5
u_000031,2026-01-11,1,2,3
u_000031,2026-01-19,1,0,4
u_000031,2026-01-29,3,4,8
u_000031,2026-02-03,2,0,4
u_000031,2026-02-05,1,1,15
u_000031,2026-02-07,1,1,7
u_000031,2026-02-14,3,2,5
u_000031,2026-02-28,2,1,6
u_000031,2026-03-02,1,0,5
u_000031,2026-03-17,1,0,6
u_000031,2026-03-21,1,0,9
u_000031,2026-03-23,1,0,1
u_000031,2026-03-29,2,0,7
u_000032,2025-04-04,1,3,8
u_000032,2025-04-19,1,2,16
u_000032,2025-04-25,2,0,6
u_000032,2025-04-30,1,0,12
u_000032,2025-05-04,1,0,10
u_000032,2025-05-10,2,0,3
u_000032,2025-05-15,1,1,12
u_000032,2025-05-18,2,1,6
u_000032,2025-05-20,4,0,3
u_000032,2025-06-04,2,2,2
u_000032,2025-06-11,1,2,8
u_000032,2025-06-12,2,3,1
u_000032,2025-06-20,1,0,6
u_000032,2025-06-24,1,0,2
u_000032,2025-07-20,1,0,10
u_000032,2025-07-23,1,0,3
u_000032,2025-07-25,1,2,9
u_000032,2025-08-01,2,1,6
u_000032,2025-08-15,1,4,6
u_000032,2025-08-21,1,0,2
u_000032,2025-08-26,4,2,1
u_000032,2025-09-11,4,2,5
u_000032,2025-09-17,1,2,1
u_000032,2025-09-24,1,0,4
u_000032,2025-09-26,1,0,5
u_000032,2025-10-06,1,1,1
u_000032,2025-10-10,1,1,2
u_000032,2025-10-24,1,1,9
u_000032,2025-10-25,1,5,6
u_000032,2025-10-28,1,1,1
u_000032,2025-10-29,1,0,13
u_000032,2025-11-12,1,0,3
u_000032,2025-11-13,1,0,3
u_000032,2025-11-18,1,1,5
u_000032,2025-11-20,1,0,3
u_000032,2025-11-25,1,3,5
u_000032,2025-11-26,2,1,7
u_000032,2025-12-11,1,2,3
u_000032,2025-12-12,1,3,3
u_000032,2025-12-13,1,3,3
u_000032,2025-12-26,2,2,9
u_000032,2025-12-28,2,0,3
u_000032,2026-01-02,1,1,5
u_000032,2026-01-18,1,3,4
u_000032,2026-01-30,1,2,6
u_000032,2026-02-11,3,1,1
u_000032,2026-02-18,1,0,5
u_000032,2026-03-17,1,1,2
u_000032,2026-03-22,1,2,9
u_000032,2026-03-24,1,1,10
u_000032,2026-03-27,1,1,2
u_000032,2026-03-28,2,2,7
u_000034,2025-04-02,1,2,5
u_000034,2025-04-05,1,1,5
u_000034,2025-04-13,1,2,1
u_000034,2025-04-18,1,1,2
u_000034,2025-04-20,1,3,1
u_000034,2025-04-29,3,1,3
u_000034,2025-05-07,3,1,6
u_000034,2025-05-13,2,1,6
u_000034,2025-05-15,2,4,2
u_000034,2025-05-18,1,0,2
u_000034,2025-05-29,2,1,9
u_000034,2025-06-04,1,0,10
u_000034,2025-06-06,1,0,7
u_000034,2025-06-14,1,2,2
u_000034,2025-06-29,1,1,10
u_000034,2025-07-05,2,2,5
u_000034,2025-07-13,3,1,10
u_000034,2025-07-19,1,3,4
u_000034,2025-07-23,1,1,1
u_000034,2025-07-30,3,0,14
u_000034,2025-08-10,1,0,1
u_000034,2025-08-14,2,0,4
u_000034,2025-08-18,1,0,1
u_000034,2025-08-19,1,2,6
u_000034,2025-09-04,3,1,2
u_000034,2025-09-08,1,0,1
u_000034,2025-09-12,1,0,7
u_000034,2025-09-27,3,2,3
u_000034,2025-10-03,3,1,13
u_000034,2025-10-06,1,1,1
u_000034,2025-10-11,1,1,14
u_000034,2025-10-21,1,3,13
u_000034,2025-11-01,3,2,8
u_000034,2025-11-16,2,3,16
u_000034,2025-11-19,2,2,14
u_000034,2025-11-24,1,4,16
u_000034,2025-12-03,1,3,2
u_000034,2025-12-10,1,0,5
u_000034,2025-12-11,1,1,4
u_000034,2025-12-19,2,1,2
u_000034,2025-12-28,1,1,3
u_000034,2026-01-07,2,2,7
u_000034,2026-01-10,1,1,10
u_000034,2026-01-14,2,0,6
u_000034,2026-01-27,1,2,1
u_000034,2026-02-09,2,4,4
u_000034,2026-02-23,1,0,1
u_000034,2026-03-01,1,3,3
u_000034,2026-03-07,1,6,10
u_000034,2026-03-14,1,0,3
u_000035,2025-04-01,1,4,31
u_000035,2025-04-05,1,4,8
u_000035,2025-04-06,1,3,32
u_000035,2025-04-07,2,6,24
u_000035,2025-04-09,1,5,27
u_000035,2025-04-11,2,1,10
u_000035,2025-04-12,2,3,6
u_000035,2025-04-13,1,4,16
u_000035,2025-04-15,2,4,42
u_000035,2025-04-16,1,2,100
u_000035,2025-04-18,2,6,43
u_000035,2025-04-19,4,2,21
u_000035,2025-04-20,2,2,90
u_000035,2025-04-21,1,2,10
u_000035,2025-04-22,1,5,63
u_000035,2025-04-25,1,1,44
u_000035,2025-05-01,3,4,29
u_000035,2025-05-02,3,6,28
u_000035,2025-05-03,3,1,46
u_000035,2025-05-05,1,5,15
u_000035,2025-05-09,3,4,40
u_000035,2025-05-10,2,6,28
u_000035,2025-05-11,3,2,26
u_000035,2025-05-12,1,2,15
u_000035,2025-05-13,2,3,71
u_000035,2025-05-14,3,3,59
u_000035,2025-05-15,5,9,55
u_000035,2025-05-19,1,6,12
u_000035,2025-05-20,4,5,28
u_000035,2025-05-22,5,2,36
u_000035,2025-05-25,2,4,143
u_000035,2025-05-26,3,3,28
u_000035,2025-05-27,1,5,15
u_000035,2025-05-28,4,4,24
u_000035,2025-06-03,2,2,117
u_000035,2025-06-07,1,3,98
u_000035,2025-06-08,2,2,51
u_000035,2025-06-11,4,2,11
u_000035,2025-06-12,2,3,22
u_000035,2025-06-13,2,4,83
u_000035,2025-06-14,3,3,43
u_000035,2025-06-15,2,4,4
u_000035,2025-06-22,1,5,6
u_000035,2025-06-23,1,1,40
u_000035,2025-06-24,2,3,18
u_000035,2025-06-27,3,3,18
u_000035,2025-06-29,1,1,17
u_000035,2025-06-30,2,6,12
u_000035,2025-07-01,3,6,12
u_000035,2025-07-03,1,4,20
u_000035,2025-07-07,4,4,6
u_000035,2025-07-11,2,4,6
u_000035,2025-07-13,4,2,43
u_000035,2025-07-14,3,5,14
u_000035,2025-07-18,2,6,28
u_000035,2025-07-19,5,4,5
u_000035,2025-07-20,1,8,25
u_000035,2025-07-23,2,4,124
u_000035,2025-07-24,3,8,23
u_000035,2025-07-27,2,3,26
u_000035,2025-07-28,2,4,56
u_000035,2025-07-30,4,2,13
u_000035,2025-07-31,3,3,20
u_000035,2025-08-01,3,7,43
u_000035,2025-08-03,4,3,6
u_000035,2025-08-04,3,5,33
u_000035,2025-08-05,1,7,47
u_000035,2025-08-06,1,2,17
u_000035,2025-08-07,3,3,18
u_000035,2025-08-09,4,3,40
u_000035,2025-08-10,1,0,19
u_000035,2025-08-14,4,7,80
u_000035,2025-08-16,1,5,14
u_000035,2025-08-17,1,2,23
u_000035,2025-08-18,1,3,35
u_000035,2025-08-19,4,2,16
u_000035,2025-08-25,1,1,11
u_000035,2025-09-02,1,6,11
u_000035,2025-09-03,4,5,26
u_000035,2025-09-04,4,6,37
u_000035,2025-09-05,1,2,45
u_000035,2025-09-09,2,2,26
u_000035,2025-09-10,2,6,19
u_000035,2025-09-12,5,5,13
u_000035,2025-09-14,3,5,31
u_000035,2025-09-15,2,4,92
u_000035,2025-09-16,1,7,11
u_000035,2025-09-18,5,3,77
u_000035,2025-09-19,4,0,28
u_000035,2025-09-20,1,6,10
u_000035,2025-09-21,1,4,5
u_000035,2025-09-23,3,4,31
u_000035,2025-09-24,2,2,10
u_000035,2025-09-29,1,2,27
u_000035,2025-10-02,2,2,64
u_000035,2025-10-06,2,3,38
u_000035,2025-10-08,5,5,40
u_000035,2025-10-12,1,2,5
u_000035,2025-10-13,2,5,23
u_000035,2025-10-14,1,9,57
u_000035,2025-10-18,1,4,11
u_000035,2025-10-19,1,4,79
u_000035,2025-10-20,1,7,7
u_000035,2025-10-21,1,1,8
u_000035,2025-10-24,1,3,50
u_000035,2025-10-25,1,3,30
u_000035,2025-10-26,1,1,23
u_000035,2025-10-27,1,2,121
u_000035,2025-10-29,1,4,17
u_000035,2025-10-30,2,4,14
u_000035,2025-10-31,1,4,69
u_000035,2025-11-03,2,5,7
u_000035,2025-11-04,1,8,39
u_000035,2025-11-05,3,5,27
u_000035,2025-11-07,2,2,15
u_000035,2025-11-10,4,3,36
u_000035,2025-11-13,2,2,23
u_000035,2025-11-15,1,4,24
u_000035,2025-11-16,2,2,9
u_000035,2025-11-18,1,2,53
u_000035,2025-11-25,4,4,42
u_000035,2025-11-28,2,1,46
u_000035,2025-11-30,5,4,7
u_000035,2025-12-02,3,2,9
u_000035,2025-12-03,3,2,65
u_000035,2025-12-04,2,10,2
u_000035,2025-12-05,4,7,13
u_000035,2025-12-06,1,10,39
u_000035,2025-12-07,2,5,79
u_000035,2025-12-08,2,2,15
u_000035,2025-12-09,1,4,5
u_000035,2025-12-11,3,5,32
u_000035,2025-12-13,4,2,18
u_000035,2025-12-14,1,1,27
u_000035,2025-12-16,2,2,18
u_000035,2025-12-19,3,4,66
u_000035,2025-12-22,2,5,41
u_000035,2025-12-23,1,7,22
u_000035,2025-12-24,1,7,20
u_000035,2025-12-26,1,4,31
u_000035,2025-12-27,3,2,19
u_000035,2025-12-28,4,3,8
u_000035,2025-12-30,3,4,15
u_000035,2025-12-31,1,3,54
u_000035,2026-01-03,1,5,13
